id,time,lng,lat,district,subway,price_per_square,total_price,year,month
101100208853,2016-08-02,116.072514,39.678855,5,0.0,18553,164.0,2016,2016-08
101092066612,2016-07-04,116.337461,40.086345,6,0.0,33044,312.0,2016,2016-07
BJSJ91726567,2016-03-11,116.233785,39.906862,9,0.0,29622,245.0,2016,2016-03
BJHD88516238,2015-03-07,116.30368,39.896282,8,0.0,29080,304.0,2015,2015-03
BJXC85235291,2013-03-27,116.389299,39.97758,10,1.0,28266,530.0,2013,2013-03
BJTJ89293036,2015-04-29,116.681628,39.934532,11,0.0,22166,105.0,2015,2015-04
BJCY91613682,2016-03-01,116.504397,39.92941,7,1.0,37792,230.0,2016,2016-03
BJHD90664814,2016-01-10,116.288489,39.928841,8,0.0,47678,390.0,2016,2016-01
101100626193,2017-01-18,116.435618,39.929172,1,1.0,97572,888.0,2017,2017-01
101100340277,2016-08-15,116.557273,39.918665,7,1.0,39580,226.0,2016,2016-08
BJDX89701498,2015-07-04,116.334907,39.744008,4,1.0,27600,349.0,2015,2015-07
101102250564,2017-11-12,116.481385,39.874867,7,1.0,56795,410.0,2017,2017-11
BJSY86800085,2013-12-17,116.632799,40.031538,13,0.0,19159,133.0,2013,2013-12
BJCP88514775,2015-03-01,116.415742,40.077796,6,1.0,18143,290.0,2015,2015-03
101091687627,2016-08-30,116.473966,39.93234,7,1.0,53634,200.0,2016,2016-08
101102107463,2017-12-06,116.593413,39.773674,11,0.0,36141,273.8,2017,2017-12
BJCP89436280,2015-06-20,116.445996,40.069568,6,0.0,13451,200.0,2015,2015-06
BJCP91781119,2016-04-09,116.228671,40.205721,6,0.0,18606,167.0,2016,2016-04
BJSY91573891,2016-03-05,116.671806,40.140872,13,1.0,34008,205.0,2016,2016-03
BJFT90004614,2015-12-05,116.315031,39.842469,2,0.0,41983,538.0,2015,2015-12
BJCY86397182,2013-09-18,116.441781,39.991956,7,0.0,43068,251.0,2013,2013-09
BJCY90986052,2016-01-10,116.457117,39.971046,7,1.0,39923,278.5,2016,2016-01
BJCY92147218,2016-06-03,116.508281,39.915816,7,1.0,48753,254.0,2016,2016-06
101101255595,2017-03-09,116.364975,40.073376,6,1.0,47706,422.0,2017,2017-03
BJHD90608937,2015-10-29,116.325649,39.933465,8,1.0,60000,348.0,2015,2015-10
BJFT91830528,2016-04-09,116.368176,39.851316,2,1.0,52805,435.0,2016,2016-04
101101402949,2017-04-24,116.429195,40.069019,6,0.0,46630,413.0,2017,2017-04
BJSY90593268,2015-10-11,116.673595,40.124882,13,0.0,26088,220.0,2015,2015-10
101102157068,2017-10-22,116.386269,39.888411,10,1.0,102623,493.0,2017,2017-10
BJDX90908957,2016-01-28,116.463257,39.816966,4,1.0,29119,380.0,2016,2016-01
BJHD89715572,2015-07-12,116.378761,39.995596,8,0.0,43544,290.0,2015,2015-07
101100358013,2016-08-14,116.534997,39.928559,7,1.0,45686,315.0,2016,2016-08
BJTJ85492203,2013-03-26,116.639467,39.904485,11,0.0,24181,160.0,2013,2013-03
BJCY91192567,2016-02-29,116.480977,39.886406,7,1.0,37972,223.5,2016,2016-02
BJCY91896379,2016-04-06,116.461473,39.944986,7,1.0,49135,318.0,2016,2016-04
101100728916,2016-10-19,116.387408,39.935904,10,1.0,130243,590.0,2016,2016-10
BJTJ87704957,2014-06-06,116.700632,39.914747,11,0.0,25548,315.0,2014,2014-06
BJCY87463806,2014-05-19,116.487649,39.985143,7,1.0,34161,150.0,2014,2014-05
101101001725,2016-12-26,116.553495,39.920646,7,0.0,57472,235.0,2016,2016-12
101091809183,2016-07-11,116.333765,40.07892,6,1.0,41012,240.0,2016,2016-07
BJCY85342933,2013-03-04,116.414421,40.053513,7,0.0,23932,145.0,2013,2013-03
BJCY90722868,2015-12-02,116.609957,39.91983,7,0.0,31535,208.0,2015,2015-12
BJXC89541347,2015-08-13,116.35881,39.905008,10,0.0,51563,219.5,2015,2015-08
BJFT91072680,2016-01-16,116.238706,39.854004,2,0.0,26667,120.0,2016,2016-01
BJHD89855281,2015-09-15,116.308482,39.943704,8,1.0,50274,275.5,2015,2015-09
101100377633,2016-08-17,116.530268,39.931226,7,1.0,45946,340.0,2016,2016-08
BJDC91767753,2016-03-21,116.428467,39.902511,1,1.0,83062,612.0,2016,2016-03
BJFT86256254,2013-10-11,116.374708,39.854229,2,1.0,40070,229.0,2013,2013-10
101100555400,2017-01-05,116.329972,40.174041,6,0.0,37336,324.0,2017,2017-01
101100449936,2016-10-18,116.416187,39.969551,1,1.0,80000,598.0,2016,2016-10
101101044924,2017-01-22,116.423426,39.964365,1,1.0,103933,647.5,2017,2017-01
BJCY88188923,2014-10-21,116.404579,39.978491,7,1.0,44302,213.0,2014,2014-10
BJCY91119646,2015-12-27,116.46615,39.963231,7,1.0,42252,382.0,2015,2015-12
101092355156,2016-07-22,116.476467,39.888742,7,1.0,44884,193.0,2016,2016-07
BJSJ90711566,2016-03-22,116.221549,39.905466,9,1.0,39859,338.0,2016,2016-03
101100304536,2016-08-09,116.308482,39.943704,8,0.0,64696,350.0,2016,2016-08
101091902786,2016-06-29,116.416187,39.969551,1,1.0,73526,546.0,2016,2016-06
101092304381,2016-09-16,116.422557,39.993896,7,1.0,69233,500.0,2016,2016-09
BJCY87907313,2015-08-16,116.413532,39.970005,7,0.0,43949,272.0,2015,2015-08
101101194465,2017-03-15,116.333514,39.797388,4,1.0,60571,312.0,2017,2017-03
101092130525,2016-06-20,116.477963,40.00789,7,1.0,47918,710.0,2016,2016-06
BJSY91146976,2016-01-16,116.560389,40.094933,13,1.0,20859,241.0,2016,2016-01
101100678179,2016-11-12,116.599468,39.935619,7,1.0,52430,518.0,2016,2016-11
BJCY88490803,2015-01-25,116.455926,39.945052,7,0.0,40835,235.0,2015,2015-01
BJCY89644100,2015-10-19,116.422403,39.987661,7,1.0,42259,366.0,2015,2015-10
BJCY89636274,2015-07-21,116.483671,39.895896,7,1.0,41738,561.0,2015,2015-07
BJXC91452269,2016-02-24,116.348433,39.897049,10,1.0,66551,345.0,2016,2016-02
BJCP85457458,2013-03-04,116.363217,40.082639,6,1.0,23587,282.0,2013,2013-03
BJDC88592447,2015-04-18,116.447436,39.897461,1,1.0,43846,322.0,2015,2015-04
BJFT86455207,2013-11-23,116.293151,39.849302,2,1.0,35496,243.5,2013,2013-11
BJCY86099941,2013-09-01,116.599468,39.935619,7,1.0,31683,374.2,2013,2013-09
BJCY91713326,2016-03-13,116.427511,39.983814,7,1.0,53396,244.5,2016,2016-03
BJCY85853524,2013-05-10,116.509126,39.942333,7,0.0,29240,235.0,2013,2013-05
BJCP84867774,2013-02-23,116.445996,40.069568,6,0.0,13555,198.0,2013,2013-02
101101336276,2017-03-19,116.505017,39.928801,7,1.0,75469,415.0,2017,2017-03
BJSY86451878,2013-09-28,116.688628,40.123965,13,0.0,22127,133.0,2013,2013-09
101101956837,2017-12-03,116.265669,39.894045,2,0.0,43046,242.0,2017,2017-12
BJHD85932518,2013-09-20,116.330515,39.978517,8,1.0,62897,317.0,2013,2013-09
BJCP91694529,2016-03-15,116.376025,40.084133,6,1.0,32695,285.0,2016,2016-03
BJXC89863977,2015-08-01,116.371533,39.901713,10,1.0,64664,411.0,2015,2015-08
BJCY85601130,2013-12-08,116.413532,39.970005,7,0.0,44707,288.0,2013,2013-12
BJDX91899218,2016-05-22,116.334045,39.757413,4,1.0,28189,206.0,2016,2016-05
101102352320,2017-12-19,116.647356,39.896263,11,1.0,42448,530.0,2017,2017-12
BJFT85581181,2013-07-05,116.427644,39.872632,2,1.0,35773,175.0,2013,2013-07
BJXC88800162,2015-02-08,116.375232,39.890415,10,1.0,41000,325.0,2015,2015-02
101090308256,2016-08-26,116.432142,39.902354,1,1.0,85840,508.0,2016,2016-08
101101219217,2017-03-26,116.694868,39.877962,11,1.0,48100,405.0,2017,2017-03
BJDX86545145,2013-10-28,116.326792,39.757576,4,1.0,28219,365.0,2013,2013-10
BJFT92012779,2016-04-24,116.380262,39.850039,2,0.0,41185,288.0,2016,2016-04
BJCY85194254,2012-12-03,116.556794,39.922464,7,1.0,24080,138.0,2012,2012-12
101100545478,2016-09-17,116.453206,39.965662,7,0.0,57289,325.0,2016,2016-09
BJCP91699575,2016-05-01,116.426734,40.066064,6,0.0,15773,258.0,2016,2016-05
BJTJ86267048,2013-08-24,116.695201,39.934643,11,0.0,20817,154.0,2013,2013-08
101101020258,2017-02-28,116.671806,40.140872,13,1.0,40369,600.0,2017,2017-02
BJCY88431294,2014-11-04,116.446995,39.961109,7,1.0,38330,290.0,2014,2014-11
BJCP89609643,2016-03-30,116.347403,40.090995,6,0.0,19682,518.0,2016,2016-03
101100543767,2016-09-17,116.46628,39.991363,7,0.0,55106,320.0,2016,2016-09
BJCP88981274,2015-03-13,116.235366,40.216037,6,0.0,21126,178.0,2015,2015-03
BJYZ90643493,2016-03-03,116.497474,39.810115,3,1.0,29591,200.0,2016,2016-03
BJDX86362164,2013-08-29,116.334045,39.757413,4,1.0,31128,143.0,2013,2013-08
BJXC91897897,2016-04-08,116.343245,39.900529,10,1.0,61737,298.0,2016,2016-04
BJDX91960606,2016-05-18,116.31681,39.768231,4,0.0,66594,303.0,2016,2016-05
101100564849,2016-09-14,116.512182,39.928407,7,1.0,53580,345.0,2016,2016-09
BJCY90319886,2015-11-03,116.413621,40.013277,7,1.0,34994,480.0,2015,2015-11
BJHD88687942,2015-02-07,116.367137,40.040209,8,1.0,44343,183.0,2015,2015-02
BJCY85267554,2013-01-12,116.564943,39.927447,7,1.0,24085,282.0,2013,2013-01
BJCY89492094,2015-06-10,116.470039,39.984401,7,0.0,42314,395.0,2015,2015-06
BJDC91276865,2016-01-22,116.414356,39.869475,1,1.0,39491,316.0,2016,2016-01
BJCY88714631,2015-05-31,116.482331,40.014156,7,1.0,36981,463.0,2015,2015-05
BJXC91607567,2016-03-11,116.343245,39.900529,10,1.0,95786,300.0,2016,2016-03
BJYZ89490542,2015-07-22,116.457814,39.770511,4,0.0,22180,138.0,2015,2015-07
BJDC89065045,2015-12-11,116.414549,39.97239,1,1.0,45435,310.0,2015,2015-12
101100194203,2016-06-20,116.402983,39.859787,2,0.0,41477,272.0,2016,2016-06
BJHD92108619,2016-05-30,116.354119,39.954674,8,0.0,76116,290.0,2016,2016-05
BJCP86756484,2013-11-30,116.386555,40.0865,6,0.0,32826,153.0,2013,2013-11
101100512551,2016-09-12,116.182548,39.778533,5,0.0,24627,330.0,2016,2016-09
BJCY86498966,2013-11-18,116.476819,39.933331,7,1.0,41565,237.0,2013,2013-11
BJCY91609899,2016-03-02,116.472064,39.88768,7,1.0,40144,348.0,2016,2016-03
BJCY91293259,2016-01-04,116.609957,39.91983,7,0.0,33370,246.0,2016,2016-01
BJXC89709663,2015-08-15,116.343245,39.900529,10,1.0,57338,227.0,2015,2015-08
101100334196,2016-08-29,116.467922,39.993105,7,1.0,50444,330.0,2016,2016-08
BJFT86287825,2013-10-26,116.35335,39.875618,2,0.0,29917,225.0,2013,2013-10
BJHD91550705,2016-02-25,116.294695,39.918281,8,0.0,93481,390.0,2016,2016-02
BJCY91312516,2016-01-10,116.47773,40.002156,7,1.0,41184,398.0,2016,2016-01
BJHD89411666,2015-06-07,116.320453,40.039032,8,1.0,66953,547.0,2015,2015-06
BJXC88442632,2014-10-30,116.399275,39.958385,10,1.0,64435,587.0,2014,2014-10
101101002040,2017-02-20,116.522105,39.922247,7,1.0,57214,360.5,2017,2017-02
BJCP91583862,2016-03-14,116.233676,40.231785,6,1.0,21803,90.0,2016,2016-03
101101290983,2017-06-29,116.377846,40.018379,7,0.0,80244,950.0,2017,2017-06
BJHD88532027,2014-12-14,116.30313,39.950488,8,1.0,45157,303.0,2014,2014-12
BJDC85107613,2012-12-28,116.437956,39.926419,1,1.0,43896,329.0,2012,2012-12
BJSJ89990982,2015-08-13,116.196292,39.931247,9,0.0,32228,154.5,2015,2015-08
BJMT90523933,2016-06-04,116.119651,39.934504,12,0.0,22036,199.8,2016,2016-06
101100485274,2016-09-02,116.450277,39.950513,1,0.0,74144,550.0,2016,2016-09
101101434320,2017-08-31,116.354295,39.891958,10,1.0,97499,417.0,2017,2017-08
BJCY86430125,2013-11-06,116.521774,39.94004,7,0.0,37090,290.0,2013,2013-11
BJFT89609522,2015-08-06,116.372987,39.87308,2,0.0,40382,233.0,2015,2015-08
101101909121,2017-12-10,116.512916,39.864254,7,0.0,45474,545.0,2017,2017-12
101100477773,2016-08-29,116.43343,39.958449,1,1.0,86557,555.0,2016,2016-08
BJCY87207013,2014-04-04,116.441781,39.991956,7,0.0,34678,430.0,2014,2014-04
BJSY90376734,2015-10-30,116.673369,40.111803,13,0.0,22046,157.8,2015,2015-10
BJDX89996109,2015-09-04,116.455694,39.807011,4,0.0,27412,360.0,2015,2015-09
BJXC87023475,2014-01-25,116.348983,39.922071,10,0.0,78689,960.0,2014,2014-01
101101440384,2017-04-30,116.415742,40.077796,6,1.0,48850,450.0,2017,2017-04
101101029296,2017-02-20,116.320594,39.769022,4,0.0,40765,258.0,2017,2017-02
BJTJ91396011,2016-03-05,116.63734,39.88191,11,0.0,22366,199.5,2016,2016-03
101100348008,2016-08-05,116.560996,39.956148,7,0.0,39871,420.0,2016,2016-08
101100593418,2016-09-21,116.308505,39.839489,2,1.0,57329,600.0,2016,2016-09
BJCY89109019,2015-06-06,116.465341,39.997219,7,0.0,38000,171.0,2015,2015-06
BJCY90638064,2016-02-19,116.48253,40.001651,7,1.0,42661,900.0,2016,2016-02
BJSY87560049,2014-05-27,116.654682,40.125799,13,0.0,22710,235.0,2014,2014-05
BJCY88755353,2015-01-11,116.484125,39.832234,7,0.0,19286,366.0,2015,2015-01
101100210503,2016-08-11,116.363332,40.088118,6,1.0,42310,362.0,2016,2016-08
101100219982,2016-07-31,116.543161,40.097129,13,0.0,41667,700.0,2016,2016-07
101100917149,2017-02-19,116.303301,39.9707,8,0.0,143338,1150.0,2017,2017-02
101100185551,2016-07-09,116.437847,39.933684,1,1.0,112823,542.0,2016,2016-07
BJCP89332809,2015-06-06,116.416572,40.063191,6,1.0,43519,236.0,2015,2015-06
BJDC91332553,2016-01-15,116.448876,39.901694,1,1.0,50165,320.0,2016,2016-01
101102204010,2017-11-15,116.406935,40.049931,6,0.0,44871,370.0,2017,2017-11
BJCY90982514,2016-01-08,116.486709,39.895879,7,1.0,67223,487.5,2016,2016-01
BJFT87189604,2014-03-26,116.331795,39.878655,2,0.0,33868,317.0,2014,2014-03
BJCY90876934,2016-02-25,116.477847,39.99302,7,1.0,36897,223.0,2016,2016-02
BJCY92263993,2016-06-09,116.441781,39.991956,7,0.0,55901,360.0,2016,2016-06
BJDC90982214,2015-12-11,116.444673,39.880008,1,1.0,40678,768.0,2015,2015-12
101100550673,2016-10-24,116.359841,39.962265,8,0.0,67106,306.0,2016,2016-10
BJHD90248437,2015-11-14,116.343244,40.063366,8,1.0,30632,356.8,2015,2015-11
101101646617,2017-06-16,116.512916,39.864254,7,0.0,52455,280.0,2017,2017-06
BJTJ88713757,2015-02-10,116.689244,39.873245,11,1.0,20530,256.0,2015,2015-02
BJCY88732610,2015-03-01,116.47792,39.932306,7,1.0,39485,230.0,2015,2015-03
BJCY92099675,2016-05-01,116.417045,40.006843,7,1.0,47818,218.0,2016,2016-05
BJCY91791119,2016-04-01,116.425063,40.044097,7,1.0,53387,283.0,2016,2016-04
101100706438,2016-12-26,116.265066,40.166068,6,0.0,50085,148.0,2016,2016-12
BJCY86845311,2013-12-20,116.514014,39.921793,7,0.0,29457,192.0,2013,2013-12
101101048309,2017-03-14,116.430848,39.869676,2,1.0,74936,377.0,2017,2017-03
101100368298,2016-08-19,116.521988,39.927428,7,1.0,59076,565.0,2016,2016-08
101102197064,2017-11-19,116.27588,40.17221,6,0.0,44956,401.0,2017,2017-11
BJCY91489774,2016-03-06,116.575746,39.911252,7,1.0,32023,145.0,2016,2016-03
101100198486,2016-09-13,116.384103,39.972885,10,1.0,106305,725.0,2016,2016-09
BJCP86569509,2013-10-20,116.429292,40.111125,6,0.0,28520,252.0,2013,2013-10
101101132079,2017-03-17,116.438785,39.900278,1,1.0,94133,600.0,2017,2017-03
BJCY86486663,2014-02-25,116.518485,39.948841,7,0.0,41777,158.0,2014,2014-02
BJCP91699185,2016-03-12,116.439341,40.082372,6,0.0,27920,317.0,2016,2016-03
BJHD87812626,2014-09-13,116.352299,40.062427,8,1.0,41781,320.0,2014,2014-09
BJCY87735865,2014-07-06,116.472485,39.938198,7,1.0,41913,156.0,2014,2014-07
BJCY88823380,2015-08-14,116.430629,40.004021,7,1.0,30394,460.0,2015,2015-08
BJCY89475885,2015-07-12,116.476467,39.888742,7,1.0,36209,183.0,2015,2015-07
BJHD88786358,2015-03-15,116.32616,40.046586,8,0.0,39227,483.5,2015,2015-03
BJDC90837095,2015-11-27,116.437956,39.926419,1,1.0,53664,405.0,2015,2015-11
BJXC91013596,2015-12-27,116.370409,39.945451,10,1.0,69465,480.0,2015,2015-12
BJDX85712606,2014-01-04,116.326792,39.757576,4,0.0,26115,222.0,2014,2014-01
101100404386,2016-08-16,116.332045,40.081334,6,0.0,41662,307.0,2016,2016-08
BJXC85686123,2013-10-09,116.343245,39.900529,10,1.0,64227,200.0,2013,2013-10
BJFT89328235,2015-10-25,116.364028,39.870465,2,0.0,36984,179.0,2015,2015-10
101092045578,2016-07-27,116.333797,39.927927,8,1.0,67568,400.0,2016,2016-07
BJHD87005569,2014-10-16,116.310955,39.937801,8,1.0,61364,405.0,2014,2014-10
BJCY85834340,2013-05-14,116.493317,39.929564,7,1.0,37644,230.0,2013,2013-05
BJTJ86232696,2013-08-18,116.672616,39.87573,11,0.0,23701,207.0,2013,2013-08
101101279141,2017-03-14,116.402242,39.973402,7,1.0,94479,705.0,2017,2017-03
BJXC87988262,2014-08-13,116.344985,39.891739,10,1.0,44754,220.5,2014,2014-08
101100298388,2016-07-19,116.360209,39.936115,10,1.0,82943,530.0,2016,2016-07
BJCY91710262,2016-03-12,116.461037,39.917704,7,1.0,69883,481.0,2016,2016-03
BJCY90750761,2015-11-25,116.499234,39.919387,7,1.0,50866,685.0,2015,2015-11
101100232104,2016-07-18,116.220283,40.043636,8,0.0,53062,260.0,2016,2016-07
BJDC91577481,2016-02-23,116.443318,39.942275,1,1.0,76502,363.0,2016,2016-02
BJXC91086512,2015-12-06,116.360016,39.939659,10,1.0,63181,290.0,2015,2015-12
BJTJ90901906,2016-01-10,116.629641,39.911449,11,1.0,22800,373.0,2016,2016-01
BJDC87891259,2015-11-15,116.453086,39.898397,1,1.0,35196,240.0,2015,2015-11
BJCY89833155,2015-08-16,116.518854,39.939588,7,0.0,30855,417.0,2015,2015-08
BJXC91595212,2016-04-12,116.347957,39.921131,10,1.0,96141,548.0,2016,2016-04
BJHD91775077,2016-04-11,116.381497,39.97775,8,1.0,58672,272.0,2016,2016-04
BJDC87505098,2014-08-30,116.419086,39.945744,1,1.0,75549,520.0,2014,2014-08
BJCP92328455,2016-06-11,116.343992,40.078436,6,1.0,41867,375.0,2016,2016-06
BJCY90118435,2016-03-19,116.493655,39.905367,7,1.0,44053,400.0,2016,2016-03
BJCY84570210,2013-06-21,116.455654,39.898084,1,1.0,41922,260.0,2013,2013-06
BJCP89331318,2015-06-27,116.415742,40.077796,6,1.0,19971,325.0,2015,2015-06
BJCY90333994,2015-09-28,116.47792,39.932306,7,1.0,37570,230.0,2015,2015-09
101091684666,2016-06-22,116.493655,39.905367,7,1.0,50214,435.0,2016,2016-06
BJXC89273028,2015-05-17,116.348379,39.898284,10,1.0,43772,318.0,2015,2015-05
101101764209,2017-09-24,116.32616,40.046586,8,0.0,74041,1053.0,2017,2017-09
BJDC90114271,2015-12-06,116.421263,39.946757,1,1.0,76292,539.0,2015,2015-12
101101195505,2017-03-28,116.352882,40.05023,8,1.0,83808,560.0,2017,2017-03
BJDC87899997,2015-04-09,116.448623,39.945062,1,1.0,56596,260.0,2015,2015-04
BJTJ86091501,2013-09-16,116.693646,39.944018,11,0.0,20945,196.0,2013,2013-09
BJTJ91417467,2016-03-13,116.63734,39.88191,11,0.0,24802,222.0,2016,2016-03
BJCY92313328,2016-06-06,116.493676,40.0031,7,0.0,72399,885.0,2016,2016-06
BJFT86703602,2014-08-17,116.320535,39.890098,2,1.0,31955,207.0,2014,2014-08
BJCY91069902,2015-12-20,116.428732,40.048486,7,1.0,30557,297.5,2015,2015-12
101101463161,2017-04-27,116.371638,39.885409,10,1.0,91497,2350.0,2017,2017-04
BJCY88775349,2015-03-26,116.446995,39.961109,7,0.0,37392,215.0,2015,2015-03
BJCY91712558,2016-03-11,116.47773,40.002156,7,1.0,53200,488.0,2016,2016-03
BJCY91831665,2016-05-19,116.544954,39.971689,7,0.0,55273,910.0,2016,2016-05
BJCY85518949,2013-05-11,116.560531,39.925155,7,1.0,24795,153.6,2013,2013-05
101100587731,2016-09-27,116.697632,39.920038,11,0.0,58696,215.0,2016,2016-09
101100386271,2016-08-23,116.37785,39.842419,2,1.0,33241,179.5,2016,2016-08
BJSJ86811778,2014-03-28,116.195177,39.932325,9,0.0,24816,191.5,2014,2014-03
101100535106,2017-01-09,116.415742,40.077796,6,1.0,37979,505.0,2017,2017-01
BJHD86532539,2014-03-30,116.37555,40.042102,8,0.0,32965,420.0,2014,2014-03
101100607103,2016-10-17,116.364694,39.987093,8,1.0,85397,538.0,2016,2016-10
101100841037,2017-02-09,116.37921,40.01336,7,1.0,69490,320.0,2017,2017-02
BJDC88414363,2014-12-07,116.426255,39.956607,1,1.0,49091,777.0,2014,2014-12
101100189430,2016-08-30,116.35154,39.954963,8,0.0,92844,816.0,2016,2016-08
101101983623,2017-09-04,116.492087,40.00859,7,1.0,111142,3240.0,2017,2017-09
BJFT91989274,2016-06-04,116.433392,39.813832,2,0.0,24035,285.0,2016,2016-06
BJCY89365183,2015-06-14,116.560233,39.924347,7,1.0,24847,150.0,2015,2015-06
101101644657,2017-09-25,116.540406,39.924731,7,0.0,51433,350.0,2017,2017-09
101102126509,2017-11-26,116.544954,39.971689,7,0.0,69309,565.0,2017,2017-11
101102394369,2017-12-18,116.667208,39.885232,11,0.0,42129,365.0,2017,2017-12
BJFT91850836,2016-04-02,116.415037,39.821267,2,0.0,28452,165.5,2016,2016-04
101101844811,2017-12-07,116.35854,39.906424,10,1.0,123004,1155.0,2017,2017-12
101100965822,2016-12-26,116.265774,40.170928,6,0.0,51081,172.5,2016,2016-12
BJSY87941962,2015-01-09,116.654682,40.125799,13,0.0,21908,260.0,2015,2015-01
BJHD88866774,2015-04-06,116.298736,39.934527,8,1.0,48438,263.5,2015,2015-04
BJXC89357799,2015-05-03,116.359171,39.886349,10,0.0,46767,324.0,2015,2015-05
101100442076,2016-09-20,116.478669,39.935136,7,1.0,58170,293.0,2016,2016-09
101100880760,2017-03-13,116.704315,39.92475,11,0.0,61292,656.0,2017,2017-03
101101357101,2017-10-27,116.466096,39.878927,7,1.0,53443,649.0,2017,2017-10
101100450192,2016-09-16,116.235366,40.216037,6,0.0,40000,220.0,2016,2016-09
BJCP91419097,2016-02-21,116.332045,40.081334,6,1.0,22887,252.0,2016,2016-02
BJHD88427647,2014-10-24,116.354789,40.013817,8,1.0,39480,188.0,2014,2014-10
BJCP85973950,2013-07-28,116.445996,40.069568,6,0.0,18117,267.0,2013,2013-07
BJCP90373276,2015-11-13,116.273514,40.172847,6,0.0,24718,238.0,2015,2015-11
BJCP90033810,2015-10-25,116.343992,40.078436,6,1.0,23773,121.5,2015,2015-10
BJCY92261132,2016-06-03,116.514014,39.921793,7,0.0,36921,200.0,2016,2016-06
BJCY91747000,2016-06-06,116.42022,40.044807,7,1.0,45302,310.0,2016,2016-06
101100569004,2016-09-22,116.479295,39.997662,7,1.0,43334,208.0,2016,2016-09
BJHD87857675,2014-08-10,116.359841,39.962265,8,0.0,41305,209.0,2014,2014-08
101101691467,2017-07-23,116.505445,39.939085,7,0.0,57252,270.0,2017,2017-07
BJCY89864018,2015-08-18,116.472175,40.017522,7,1.0,41980,302.0,2015,2015-08
101102431092,2017-12-29,116.472178,39.940931,7,1.0,66944,436.0,2017,2017-12
BJSJ87134917,2014-07-12,116.233785,39.906862,9,0.0,29564,120.0,2014,2014-07
BJCY86965627,2015-07-23,116.603852,39.893276,7,0.0,30423,277.0,2015,2015-07
BJCY90011390,2015-09-10,116.393754,39.979561,7,1.0,51510,360.0,2015,2015-09
BJXC90624567,2015-11-29,116.335179,39.894109,10,1.0,49356,268.0,2015,2015-11
101100325877,2016-08-07,116.263038,39.926362,8,0.0,55220,411.0,2016,2016-08
BJCY89659691,2015-06-29,116.498731,39.918076,7,1.0,40269,605.0,2015,2015-06
101101118354,2017-02-12,116.415714,39.993021,7,1.0,82452,483.0,2017,2017-02
BJHD85627309,2013-07-24,116.362626,39.98053,8,1.0,46445,320.0,2013,2013-07
BJCY91249363,2016-01-09,116.475341,39.880705,7,1.0,33717,185.0,2016,2016-01
101100935872,2017-01-04,116.354913,40.040671,8,1.0,70421,385.2,2017,2017-01
BJXC90363276,2015-11-29,116.345084,39.884248,10,0.0,45919,405.0,2015,2015-11
101100437009,2016-09-06,116.417866,40.134243,6,0.0,23721,306.0,2016,2016-09
BJXC89925961,2015-08-04,116.353434,39.940291,10,1.0,57316,380.0,2015,2015-08
101102211513,2017-12-12,116.386555,40.0865,6,0.0,50579,415.0,2017,2017-12
101101459391,2017-04-21,116.334012,39.894005,10,1.0,95012,480.0,2017,2017-04
BJCY88025020,2014-10-12,116.42796,40.041263,7,1.0,27861,195.5,2014,2014-10
BJTJ89438088,2015-06-22,116.689244,39.873245,11,1.0,25564,110.0,2015,2015-06
BJXC91889737,2016-04-29,116.359171,39.886349,10,0.0,59872,390.0,2016,2016-04
BJSY90406743,2015-11-14,116.559953,40.117154,13,0.0,30984,353.0,2015,2015-11
BJCY86121048,2013-07-26,116.519101,39.906194,7,0.0,28986,298.0,2013,2013-07
BJXC87140730,2014-09-16,116.385168,39.900454,10,1.0,56935,266.0,2014,2014-09
101101111650,2017-02-28,116.482231,40.009521,7,1.0,63166,439.0,2017,2017-02
BJCP87944821,2014-08-10,116.332651,40.072033,6,0.0,28620,275.0,2014,2014-08
101092340579,2016-08-09,116.457117,39.971046,7,0.0,60803,347.0,2016,2016-08
BJYZ89897085,2015-12-07,116.542892,39.749119,11,0.0,21011,188.0,2015,2015-12
BJHD91720459,2016-06-03,116.321095,39.946957,8,0.0,61512,1000.0,2016,2016-06
101100469530,2016-09-24,116.671806,40.140872,13,1.0,44120,365.0,2016,2016-09
101100684208,2016-11-23,116.411166,39.86781,1,1.0,60383,360.0,2016,2016-11
BJCY92090072,2016-05-05,116.603501,39.919667,7,1.0,30384,273.0,2016,2016-05
101091746406,2016-07-19,116.434254,39.935275,1,0.0,80701,945.0,2016,2016-07
101092224632,2016-08-17,116.512916,39.966511,7,0.0,49182,640.0,2016,2016-08
BJCY91038821,2015-12-13,116.448513,39.978977,7,1.0,45545,252.0,2015,2015-12
BJDC87235384,2014-11-30,116.435611,39.948432,1,1.0,50056,360.0,2014,2014-11
BJHD89597268,2015-07-07,116.375366,39.958063,8,1.0,36882,228.0,2015,2015-07
BJMT90692318,2016-04-16,116.111318,39.949921,12,0.0,27067,260.0,2016,2016-04
BJHD91003105,2015-12-27,116.304415,39.918055,8,1.0,62845,364.5,2015,2015-12
BJCY88473371,2015-07-12,116.514195,39.936374,7,0.0,34405,211.0,2015,2015-07
BJHD89009339,2015-05-04,116.330345,39.984336,8,1.0,77000,462.0,2015,2015-05
101100398639,2016-09-26,116.363306,40.08023,6,1.0,47987,466.0,2016,2016-09
101100265147,2016-07-21,116.147926,39.730421,5,1.0,19847,129.0,2016,2016-07
